dmd_type,dmd_id,dmd_name,bnf_code
VMP,39732111000001101,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,38111000001106,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,19833711000001107,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,382811000001107,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,101911000001100,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,9786711000001109,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,10397411000001104,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,34962611000001109,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,32397711000001104,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,35907111000001109,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,23827411000001108,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,760411000001105,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,12511000001105,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,30016311000001106,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,38848311000001101,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,17885811000001104,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,91211000001101,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,35563511000001103,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,882211000001108,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,29794911000001102,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,771411000001107,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,36868011000001101,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,441311000001108,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,22009111000001105,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
AMP,380711000001103,Co-amoxiclav 250mg/125mg tablets,0501013K0AAAAAA
VMP,39021311000001109,Co-amoxiclav 250mg/125mg dispersible tablets sugar free,0501013K0AAABAB
VMP,36565811000001104,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,829311000001103,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,15515811000001104,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,370711000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,9787711000001107,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,22602311000001108,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,575411000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,276811000001106,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,38850811000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,17885411000001101,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,193411000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,6032711000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,894611000001101,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,4817111000001106,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
AMP,22007211000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,0501013K0AAADAD
VMP,323567000,Co-amoxiclav 500mg/100mg powder for solution for injection vials,0501013K0AAAEAE
AMP,18757611000001105,Co-amoxiclav 500mg/100mg powder for solution for injection vials,0501013K0AAAEAE
AMP,34752211000001107,Co-amoxiclav 500mg/100mg powder for solution for injection vials,0501013K0AAAEAE
AMP,10219611000001104,Co-amoxiclav 500mg/100mg powder for solution for injection vials,0501013K0AAAEAE
AMP,36626111000001101,Co-amoxiclav 500mg/100mg powder for solution for injection vials,0501013K0AAAEAE
AMP,10530611000001105,Co-amoxiclav 500mg/100mg powder for solution for injection vials,0501013K0AAAEAE
